filename,width,height,class,xmin,ymin,xmax,ymax
data100.jpg,349,451,bekas,182,297,191,306
data100.jpg,349,451,bekas,190,289,200,297
data100.jpg,349,451,bekas,204,292,213,302
data100.jpg,349,451,bekas,231,298,240,306
data100.jpg,349,451,bekas,245,314,254,322
data100.jpg,349,451,bekas,252,296,261,304
data100.jpg,349,451,bekas,267,302,274,310
data100.jpg,349,451,bekas,238,326,244,337
data100.jpg,349,451,bekas,231,333,240,342
data100.jpg,349,451,bekas,234,342,241,349
data100.jpg,349,451,bekas,238,347,246,357
data100.jpg,349,451,bekas,250,323,255,327
data100.jpg,349,451,bekas,257,327,262,333
data100.jpg,349,451,bekas,260,333,267,341
data100.jpg,349,451,bekas,202,319,208,327
data100.jpg,349,451,bekas,201,340,209,348
data100.jpg,349,451,bekas,176,360,184,369
data100.jpg,349,451,bekas,184,361,192,369
data100.jpg,349,451,bekas,183,373,192,383
data100.jpg,349,451,bekas,163,368,177,376
data100.jpg,349,451,bekas,223,367,232,375
data100.jpg,349,451,bekas,214,373,221,380
data100.jpg,349,451,bekas,204,379,211,386
data100.jpg,349,451,bekas,192,381,205,388
data100.jpg,349,451,bekas,215,385,224,395
data100.jpg,349,451,bekas,215,358,225,367
data100.jpg,349,451,bekas,228,351,238,358
data100.jpg,349,451,bekas,203,369,214,378
data100.jpg,349,451,bekas,233,358,243,366
data100.jpg,349,451,bekas,148,389,158,395
data100.jpg,349,451,bekas,133,402,143,409
data100.jpg,349,451,bekas,143,401,152,409
data100.jpg,349,451,bekas,113,409,122,416
data100.jpg,349,451,bekas,124,391,134,400
data100.jpg,349,451,bekas,211,246,220,252
data100.jpg,349,451,bekas,231,319,239,326
data100.jpg,349,451,bekas,52,246,59,252
data100.jpg,349,451,bekas,56,259,64,264
data100.jpg,349,451,bekas,52,264,62,273
data100.jpg,349,451,bekas,50,210,61,218
data100.jpg,349,451,bekas,123,367,133,373
data100.jpg,349,451,bekas,144,381,153,387
data100.jpg,349,451,bekas,139,370,147,378
data100.jpg,349,451,bekas,200,357,207,363
data100.jpg,349,451,bekas,175,241,183,248
data100.jpg,349,451,bekas,92,365,102,372
data100.jpg,349,451,bekas,169,394,177,399
data100.jpg,349,451,bekas,80,141,88,149
data100.jpg,349,451,bekas,75,129,83,136
data100.jpg,349,451,bekas,83,123,92,130
data100.jpg,349,451,bekas,100,152,113,159
data100.jpg,349,451,bekas,128,132,138,138
data100.jpg,349,451,bekas,126,137,137,143
data100.jpg,349,451,bekas,132,113,140,119
data100.jpg,349,451,bekas,211,349,218,355
data100.jpg,349,451,bekas,216,343,224,350
data100.jpg,349,451,bekas,225,310,231,316
data100.jpg,349,451,bekas,174,266,183,273
data100.jpg,349,451,bekas,150,316,156,323
data100.jpg,349,451,bekas,139,301,146,309
data100.jpg,349,451,bekas,155,301,164,309
data100.jpg,349,451,bekas,232,382,239,392
data100.jpg,349,451,bekas,148,109,153,113
data100.jpg,349,451,bekas,148,115,158,124
data100.jpg,349,451,bekas,61,96,71,107
data100.jpg,349,451,bekas,34,165,44,176
data100.jpg,349,451,bekas,77,166,85,174
data100.jpg,349,451,bekas,89,163,97,171
data100.jpg,349,451,bekas,147,277,156,287
data100.jpg,349,451,bekas,180,228,190,238
data100.jpg,349,451,bekas,243,302,251,309
data11.jpg,358,410,bekas,211,226,226,242
data11.jpg,358,410,bekas,139,321,154,335
data12.jpg,671,800,tahilalat,481,541,498,565
data12.jpg,671,800,bekas,511,375,526,395
data12.jpg,671,800,bekas,90,438,112,461
data12.jpg,671,800,bekas,297,120,315,140
data12.jpg,671,800,bekas,273,152,287,171
data12.jpg,671,800,bekas,292,239,309,259
data15.jpg,443,550,pus,266,465,275,475
data15.jpg,443,550,pus,289,410,299,417
data15.jpg,443,550,pus,250,373,258,383
data15.jpg,443,550,pus,59,391,67,402
data15.jpg,443,550,jerawat1,302,434,311,447
data15.jpg,443,550,jerawat1,243,257,250,264
data15.jpg,443,550,jerawat1,261,365,273,376
data15.jpg,443,550,jerawat1,263,354,276,365
data15.jpg,443,550,jerawat1,232,82,243,91
data15.jpg,443,550,jerawat1,223,320,232,333
data15.jpg,443,550,jerawat1,293,292,302,303
data15.jpg,443,550,jerawat1,275,308,289,324
data15.jpg,443,550,jerawat1,248,306,257,316
data15.jpg,443,550,jerawat1,62,321,74,329
data15.jpg,443,550,jerawat1,64,307,74,318
data15.jpg,443,550,jerawat1,35,334,41,342
data15.jpg,443,550,jerawat1,40,356,54,369
data15.jpg,443,550,jerawat1,118,73,128,82
data15.jpg,443,550,jerawat1,102,58,108,66
data15.jpg,443,550,jerawat1,75,71,87,79
data15.jpg,443,550,jerawat1,210,279,217,287
data15.jpg,443,550,jerawat1,155,279,163,289
data15.jpg,443,550,jerawat1,188,271,198,278
data15.jpg,443,550,bekas,147,503,158,514
data15.jpg,443,550,bekas,210,466,220,475
data15.jpg,443,550,bekas,237,496,244,502
data15.jpg,443,550,bekas,223,511,231,520
data15.jpg,443,550,bekas,262,420,270,429
data15.jpg,443,550,bekas,274,424,281,435
data15.jpg,443,550,bekas,225,363,237,376
data15.jpg,443,550,bekas,275,384,283,397
data15.jpg,443,550,bekas,251,436,261,447
data15.jpg,443,550,bekas,292,357,301,367
data15.jpg,443,550,bekas,308,318,318,327
data15.jpg,443,550,bekas,315,312,327,323
data15.jpg,443,550,bekas,298,343,310,355
data15.jpg,443,550,bekas,281,326,292,338
data15.jpg,443,550,bekas,297,327,308,338
data15.jpg,443,550,bekas,275,338,286,349
data15.jpg,443,550,bekas,286,339,296,353
data15.jpg,443,550,bekas,267,399,275,408
data15.jpg,443,550,bekas,286,378,296,386
data15.jpg,443,550,bekas,255,339,265,349
data15.jpg,443,550,bekas,240,332,247,340
data15.jpg,443,550,bekas,242,338,254,348
data15.jpg,443,550,bekas,235,312,248,322
data15.jpg,443,550,bekas,53,306,62,314
data15.jpg,443,550,bekas,43,316,55,326
data15.jpg,443,550,bekas,31,317,41,327
data15.jpg,443,550,bekas,23,296,38,317
data15.jpg,443,550,bekas,26,284,35,294
data15.jpg,443,550,bekas,35,284,48,294
data15.jpg,443,550,bekas,49,288,59,299
data15.jpg,443,550,bekas,63,339,71,347
data15.jpg,443,550,bekas,21,327,29,335
data15.jpg,443,550,bekas,29,352,37,364
data15.jpg,443,550,bekas,73,384,82,392
data15.jpg,443,550,bekas,92,374,102,383
data15.jpg,443,550,bekas,117,52,131,70
data15.jpg,443,550,bekas,211,38,223,54
data15.jpg,443,550,bekas,212,73,224,85
data15.jpg,443,550,bekas,229,347,237,358
data15.jpg,443,550,bekas,232,412,240,420
data15.jpg,443,550,bekas,258,275,272,287
data15.jpg,443,550,bekas,269,294,287,305
data15.jpg,443,550,bekas,53,378,63,387
data15.jpg,443,550,bekas,65,366,74,376
data15.jpg,443,550,bekas,113,156,128,168
data15.jpg,443,550,bekas,108,376,118,388
data15.jpg,443,550,bekas,154,390,165,397
data15.jpg,443,550,bekas,193,396,208,409
data15.jpg,443,550,bekas,210,306,222,319
data15.jpg,443,550,bekas,178,79,187,87
data15.jpg,443,550,bekas,157,93,168,103
data15.jpg,443,550,bekas,282,76,290,87
data15.jpg,443,550,bekas,250,64,257,74
data15.jpg,443,550,bekas,261,68,277,81
data15.jpg,443,550,bekas,198,255,213,266
data15.jpg,443,550,bekas,229,397,240,409
data15.jpg,443,550,tahilalat,335,333,341,339
data15.jpg,443,550,tahilalat,322,289,332,300
data15.jpg,443,550,bekas,67,420,80,433
data15.jpg,443,550,bekas,145,135,156,148
data15.jpg,443,550,bekas,241,294,252,305
data15.jpg,443,550,bekas,239,355,251,364
data15.jpg,443,550,bekas,287,311,301,323
data15.jpg,443,550,bekas,261,329,268,336
data15.jpg,443,550,bekas,251,318,263,329
data15.jpg,443,550,bekas,322,131,332,142
data15.jpg,443,550,jerawat1,103,202,113,213
data15.jpg,443,550,jerawat1,131,374,140,381
data17.jpg,676,800,jerawat1,478,125,496,141
data17.jpg,676,800,jerawat1,426,145,454,169
data17.jpg,676,800,jerawat1,362,158,377,175
data17.jpg,676,800,jerawat1,387,27,405,41
data17.jpg,676,800,jerawat1,128,517,143,529
data17.jpg,676,800,jerawat1,131,528,148,542
data17.jpg,676,800,jerawat1,95,555,108,570
data17.jpg,676,800,jerawat1,107,550,119,566
data17.jpg,676,800,jerawat1,414,437,426,452
data17.jpg,676,800,jerawat1,105,521,122,538
data17.jpg,676,800,jerawat1,103,486,124,509
data17.jpg,676,800,jerawat1,138,467,155,484
data17.jpg,676,800,jerawat1,633,265,648,284
data17.jpg,676,800,infeksi,202,504,226,541
data17.jpg,676,800,infeksi,225,491,241,506
data17.jpg,676,800,infeksi,217,544,235,560
data17.jpg,676,800,infeksi,233,558,260,574
data17.jpg,676,800,jerawat1,126,452,148,467
data17.jpg,676,800,jerawat1,596,259,610,275
data17.jpg,676,800,jerawat1,455,588,476,606
data17.jpg,676,800,jerawat1,445,608,457,621
data17.jpg,676,800,jerawat1,408,229,424,243
data17.jpg,676,800,jerawat1,373,653,388,667
data17.jpg,676,800,jerawat1,587,208,596,218
data17.jpg,676,800,jerawat1,602,195,615,210
data17.jpg,676,800,jerawat1,608,180,620,192
data17.jpg,676,800,bekas,149,101,168,121
data17.jpg,676,800,bekas,75,155,89,169
data17.jpg,676,800,bekas,192,202,214,229
data17.jpg,676,800,bekas,292,119,305,131
data17.jpg,676,800,bekas,241,134,259,148
data17.jpg,676,800,bekas,403,198,418,217
data17.jpg,676,800,bekas,446,343,468,360
data17.jpg,676,800,bekas,46,517,60,532
data17.jpg,676,800,bekas,28,488,48,508
data17.jpg,676,800,bekas,85,501,100,515
data17.jpg,676,800,bekas,71,481,87,495
data17.jpg,676,800,jerawat1,82,443,101,466
data17.jpg,676,800,bekas,65,442,81,461
data17.jpg,676,800,bekas,33,436,47,447
data17.jpg,676,800,bekas,65,405,81,422
data17.jpg,676,800,bekas,64,367,79,381
data17.jpg,676,800,bekas,43,344,55,356
data17.jpg,676,800,bekas,29,333,43,353
data17.jpg,676,800,bekas,37,308,48,319
data17.jpg,676,800,bekas,152,500,168,519
data17.jpg,676,800,bekas,135,495,150,510
data17.jpg,676,800,bekas,158,717,179,731
data17.jpg,676,800,bekas,152,735,167,748
data17.jpg,676,800,bekas,191,443,207,455
data17.jpg,676,800,bekas,184,459,201,472
data17.jpg,676,800,bekas,115,408,136,429
data17.jpg,676,800,bekas,137,435,155,451
data17.jpg,676,800,bekas,144,401,161,416
data17.jpg,676,800,bekas,165,404,176,418
data17.jpg,676,800,bekas,174,418,192,433
data17.jpg,676,800,bekas,193,388,208,403
data17.jpg,676,800,bekas,464,571,480,588
data17.jpg,676,800,bekas,476,566,495,583
data17.jpg,676,800,bekas,475,199,491,216
data17.jpg,676,800,bekas,401,166,421,188
data17.jpg,676,800,bekas,421,219,438,235
data17.jpg,676,800,bekas,520,119,534,133
data17.jpg,676,800,bekas,552,185,567,202
data17.jpg,676,800,bekas,382,104,399,123
data17.jpg,676,800,bekas,367,121,383,141
data17.jpg,676,800,bekas,345,146,364,160
data17.jpg,676,800,bekas,420,121,437,141
data17.jpg,676,800,bekas,443,118,461,139
data17.jpg,676,800,jerawat1,154,348,170,357
data17.jpg,676,800,bekas,209,56,220,66
data17.jpg,676,800,bekas,300,29,311,37
data17.jpg,676,800,bekas,483,549,497,564
data17.jpg,676,800,bekas,70,686,80,695
data19.jpg,462,600,pus,172,101,185,111
data19.jpg,462,600,pus,210,73,220,81
data19.jpg,462,600,pus,194,99,204,106
data19.jpg,462,600,pus,170,454,180,461
data19.jpg,462,600,pus,90,361,101,369
data19.jpg,462,600,jerawat1,163,142,170,151
data19.jpg,462,600,jerawat1,148,152,157,159
data19.jpg,462,600,jerawat1,77,120,88,127
data19.jpg,462,600,jerawat1,106,129,113,138
data19.jpg,462,600,jerawat1,118,110,130,124
data19.jpg,462,600,jerawat1,253,91,267,107
data19.jpg,462,600,jerawat1,266,108,276,118
data19.jpg,462,600,jerawat1,78,368,91,381
data19.jpg,462,600,jerawat1,345,398,355,410
data19.jpg,462,600,jerawat1,330,425,342,435
data19.jpg,462,600,jerawat1,334,435,345,444
data19.jpg,462,600,jerawat1,181,108,194,120
data19.jpg,462,600,jerawat1,82,331,96,341
data19.jpg,462,600,jerawat1,85,322,102,333
data19.jpg,462,600,jerawat1,111,358,123,371
data19.jpg,462,600,jerawat1,343,382,351,392
data19.jpg,462,600,jerawat1,351,431,366,444
data19.jpg,462,600,jerawat1,294,84,307,98
data19.jpg,462,600,jerawat1,311,134,319,142
data19.jpg,462,600,jerawat1,316,128,325,137
data19.jpg,462,600,jerawat1,102,105,113,113
data19.jpg,462,600,jerawat1,145,80,155,88
data19.jpg,462,600,jerawat1,184,69,191,78
data19.jpg,462,600,jerawat1,235,74,247,84
data19.jpg,462,600,jerawat1,315,408,332,418
data19.jpg,462,600,bekas,130,129,143,142
data19.jpg,462,600,bekas,185,128,199,139
data19.jpg,462,600,bekas,141,110,157,122
data19.jpg,462,600,bekas,155,99,168,114
data19.jpg,462,600,bekas,240,219,252,231
data19.jpg,462,600,bekas,400,220,409,233
data19.jpg,462,600,bekas,96,376,111,395
data19.jpg,462,600,bekas,90,399,105,414
data19.jpg,462,600,bekas,72,356,83,368
data19.jpg,462,600,bekas,72,423,81,434
data19.jpg,462,600,bekas,76,409,89,418
data19.jpg,462,600,bekas,82,347,94,357
data19.jpg,462,600,bekas,106,423,114,430
data19.jpg,462,600,bekas,349,419,360,430
data19.jpg,462,600,bekas,324,444,341,452
data19.jpg,462,600,bekas,353,409,364,420
data19.jpg,462,600,bekas,362,405,370,413
data19.jpg,462,600,bekas,370,403,380,414
data19.jpg,462,600,bekas,371,391,382,401
data19.jpg,462,600,bekas,374,376,391,388
data19.jpg,462,600,bekas,358,388,370,397
data19.jpg,462,600,bekas,357,363,372,376
data19.jpg,462,600,bekas,71,314,85,325
data19.jpg,462,600,bekas,181,89,196,99
data19.jpg,462,600,bekas,170,75,180,90
data19.jpg,462,600,bekas,140,89,154,99
data19.jpg,462,600,bekas,368,348,382,360
data19.jpg,462,600,jerawat1,219,531,233,542
data19.jpg,462,600,bekas,204,103,215,114
data19.jpg,462,600,bekas,355,333,367,342
data19.jpg,462,600,jerawat1,128,445,141,459
data19.jpg,462,600,bekas,344,449,355,460
data19.jpg,462,600,jerawat1,162,176,172,184
data19.jpg,462,600,bekas,224,90,238,101
data19.jpg,462,600,bekas,224,99,238,112
data2.jpg,464,596,pus,109,450,123,460
data2.jpg,464,596,pus,145,74,159,88
data2.jpg,464,596,pus,187,564,198,571
data2.jpg,464,596,pus,231,69,240,77
data2.jpg,464,596,pus,344,440,357,451
data2.jpg,464,596,pus,322,440,333,449
data2.jpg,464,596,pus,316,429,327,440
data2.jpg,464,596,pus,187,46,196,54
data2.jpg,464,596,jerawat1,175,577,188,587
data2.jpg,464,596,jerawat1,71,450,82,460
data2.jpg,464,596,jerawat1,51,452,69,463
data2.jpg,464,596,jerawat1,327,400,336,412
data2.jpg,464,596,jerawat1,295,404,309,419
data2.jpg,464,596,jerawat1,46,310,62,321
data2.jpg,464,596,jerawat1,36,321,50,332
data2.jpg,464,596,jerawat1,37,354,49,365
data2.jpg,464,596,jerawat1,25,362,38,376
data2.jpg,464,596,jerawat1,342,463,355,476
data2.jpg,464,596,jerawat1,170,70,179,81
data2.jpg,464,596,jerawat1,287,112,298,121
data2.jpg,464,596,jerawat1,68,410,77,418
data2.jpg,464,596,jerawat1,320,493,328,501
data2.jpg,464,596,jerawat1,329,193,335,201
data2.jpg,464,596,jerawat1,215,49,224,57
data2.jpg,464,596,jerawat1,282,537,291,544
data2.jpg,464,596,jerawat1,255,551,266,558
data2.jpg,464,596,jerawat1,346,144,354,153
data2.jpg,464,596,jerawat1,346,364,354,371
data2.jpg,464,596,jerawat1,382,378,391,388
data2.jpg,464,596,jerawat1,84,406,95,417
data2.jpg,464,596,jerawat1,131,117,140,125
data2.jpg,464,596,jerawat1,242,86,252,95
data2.jpg,464,596,jerawat1,210,97,222,104
data2.jpg,464,596,jerawat1,114,332,125,343
data2.jpg,464,596,bekas,32,374,44,386
data2.jpg,464,596,bekas,44,376,59,390
data2.jpg,464,596,bekas,53,353,71,370
data2.jpg,464,596,jerawat1,211,575,222,586
data2.jpg,464,596,bekas,268,556,283,567
data2.jpg,464,596,bekas,285,525,297,536
data2.jpg,464,596,bekas,305,529,317,540
data2.jpg,464,596,bekas,333,525,345,539
data2.jpg,464,596,bekas,27,385,40,396
data2.jpg,464,596,bekas,34,334,48,347
data2.jpg,464,596,bekas,203,197,218,212
data2.jpg,464,596,bekas,299,369,311,384
data2.jpg,464,596,bekas,334,490,348,510
data2.jpg,464,596,bekas,348,486,364,497
data2.jpg,464,596,bekas,361,473,374,492
data2.jpg,464,596,bekas,308,451,325,467
data2.jpg,464,596,bekas,367,381,383,393
data2.jpg,464,596,bekas,364,396,377,408
data2.jpg,464,596,bekas,355,406,367,419
data2.jpg,464,596,bekas,365,409,381,426
data2.jpg,464,596,bekas,353,429,368,442
data2.jpg,464,596,bekas,338,417,352,429
data2.jpg,464,596,bekas,379,401,391,409
data2.jpg,464,596,bekas,383,411,395,423
data2.jpg,464,596,bekas,394,393,404,404
data2.jpg,464,596,bekas,401,390,415,401
data2.jpg,464,596,bekas,342,392,356,405
data2.jpg,464,596,bekas,29,307,48,319
data2.jpg,464,596,bekas,125,129,136,141
data2.jpg,464,596,bekas,107,123,116,132
data2.jpg,464,596,bekas,102,106,116,117
data2.jpg,464,596,bekas,153,102,169,114
data2.jpg,464,596,bekas,114,85,133,97
data2.jpg,464,596,bekas,130,73,141,84
data2.jpg,464,596,bekas,322,380,337,393
data2.jpg,464,596,bekas,401,214,412,226
data2.jpg,464,596,bekas,276,62,292,77
data2.jpg,464,596,jerawat1,200,64,214,75
data2.jpg,464,596,bekas,147,49,159,63
data2.jpg,464,596,bekas,79,109,89,117
data2.jpg,464,596,bekas,217,34,228,42
data2.jpg,464,596,bekas,329,108,341,121
data2.jpg,464,596,bekas,375,457,389,473
data2.jpg,464,596,bekas,38,402,50,411
data2.jpg,464,596,bekas,51,420,67,430
data2.jpg,464,596,bekas,27,407,42,419
data2.jpg,464,596,bekas,298,512,307,524
data2.jpg,464,596,bekas,398,449,411,460
data2.jpg,464,596,tahilalat,392,369,398,378
data2.jpg,464,596,tahilalat,429,360,440,372
data2.jpg,464,596,bekas,403,403,416,414
data2.jpg,464,596,bekas,270,451,280,461
data2.jpg,464,596,bekas,370,335,380,344
data2.jpg,464,596,bekas,154,86,165,95
data2.jpg,464,596,bekas,106,74,117,86
data2.jpg,464,596,bekas,357,343,372,356
data2.jpg,464,596,bekas,383,362,392,371
data2.jpg,464,596,jerawat1,215,423,224,432
data2.jpg,464,596,jerawat1,293,144,300,154
data2.jpg,464,596,bekas,343,380,361,390
data2.jpg,464,596,bekas,395,417,409,429
data2.jpg,464,596,bekas,429,378,441,385
data2.jpg,464,596,bekas,373,436,386,445
data2.jpg,464,596,bekas,120,99,131,110
data2.jpg,464,596,jerawat1,257,154,263,159
data2.jpg,464,596,jerawat1,263,102,270,108
data2.jpg,464,596,jerawat1,268,136,274,141
data2.jpg,464,596,jerawat1,248,112,255,118
data2.jpg,464,596,jerawat1,213,146,221,152
data2.jpg,464,596,bekas,164,42,174,53
data2.jpg,464,596,bekas,68,117,76,123
data2.jpg,464,596,bekas,211,184,221,191
data2.jpg,464,596,bekas,232,566,248,573
data2.jpg,464,596,bekas,142,570,153,579
data2.jpg,464,596,jerawat1,292,330,300,340
data2.jpg,464,596,bekas,343,327,353,338
data2.jpg,464,596,bekas,315,420,327,430
data2.jpg,464,596,bekas,318,509,329,518
data21.jpg,478,600,jerawat1,289,350,302,359
data21.jpg,478,600,bekas,142,320,151,329
data21.jpg,478,600,jerawat1,325,495,333,508
data21.jpg,478,600,bekas,306,157,321,174
data21.jpg,478,600,bekas,282,141,293,150
data21.jpg,478,600,bekas,258,105,271,118
data21.jpg,478,600,bekas,331,372,361,395
data21.jpg,478,600,bekas,366,317,379,328
data21.jpg,478,600,bekas,106,105,119,115
data21.jpg,478,600,bekas,336,350,349,362
data21.jpg,478,600,bekas,365,292,380,305
data21.jpg,478,600,bekas,281,540,304,558
data21.jpg,478,600,bekas,95,363,108,371
data21.jpg,478,600,bekas,228,246,240,257
data21.jpg,478,600,jerawat1,356,414,365,430
data21.jpg,478,600,jerawat1,373,340,382,348
data21.jpg,478,600,bekas,294,503,306,513
data21.jpg,478,600,bekas,195,150,204,157
data21.jpg,478,600,bekas,204,540,218,551
data21.jpg,478,600,bekas,108,377,125,397
data22.jpg,551,759,bekas,274,443,304,463
data22.jpg,551,759,jerawat1,335,510,345,529
data22.jpg,551,759,bekas,303,452,321,466
data22.jpg,551,759,bekas,324,467,340,481
data22.jpg,551,759,bekas,316,483,331,494
data22.jpg,551,759,bekas,327,490,346,502
data22.jpg,551,759,bekas,166,462,182,478
data22.jpg,551,759,bekas,293,491,313,508
data22.jpg,551,759,bekas,307,505,322,519
data22.jpg,551,759,bekas,328,531,345,553
data22.jpg,551,759,bekas,309,537,325,552
data22.jpg,551,759,bekas,297,538,312,551
data22.jpg,551,759,bekas,251,529,268,545
data22.jpg,551,759,bekas,274,548,297,567
data22.jpg,551,759,bekas,279,487,293,498
data22.jpg,551,759,bekas,352,463,365,477
data22.jpg,551,759,bekas,259,579,275,595
data22.jpg,551,759,bekas,282,577,299,598
data22.jpg,551,759,bekas,349,525,369,538
data22.jpg,551,759,bekas,349,537,367,553
data22.jpg,551,759,bekas,329,557,344,567
data22.jpg,551,759,bekas,328,567,345,582
data22.jpg,551,759,bekas,312,562,328,577
data22.jpg,551,759,bekas,320,588,333,604
data22.jpg,551,759,bekas,301,595,319,612
data22.jpg,551,759,bekas,300,624,318,640
data22.jpg,551,759,bekas,241,592,265,610
data22.jpg,551,759,bekas,263,619,284,635
data22.jpg,551,759,bekas,284,510,300,524
data22.jpg,551,759,bekas,213,505,235,523
data22.jpg,551,759,tahilalat,251,449,260,461
data22.jpg,551,759,jerawat1,446,332,457,344
data22.jpg,551,759,jerawat1,418,163,432,177
data22.jpg,551,759,jerawat1,438,183,451,196
data22.jpg,551,759,jerawat1,432,676,447,691
data22.jpg,551,759,jerawat1,405,131,418,143
data22.jpg,551,759,bekas,188,534,203,548
data22.jpg,551,759,bekas,384,565,399,581
data22.jpg,551,759,bekas,226,248,239,262
data22.jpg,551,759,bekas,210,244,222,256
data22.jpg,551,759,jerawat1,184,282,196,293
data22.jpg,551,759,jerawat1,262,131,271,141
data22.jpg,551,759,bekas,346,499,362,513
data22.jpg,551,759,bekas,283,460,297,472
data22.jpg,551,759,bekas,279,190,297,205
data23.jpg,535,657,bekas,225,514,241,529
data23.jpg,535,657,bekas,103,236,115,251
data23.jpg,535,657,bekas,245,411,263,429
data23.jpg,535,657,bekas,269,532,286,548
data23.jpg,535,657,bekas,253,458,264,470
data23.jpg,535,657,bekas,261,447,272,460
data23.jpg,535,657,jerawat1,222,439,234,449
data23.jpg,535,657,jerawat1,97,579,106,586
data23.jpg,535,657,jerawat1,132,500,142,509
data23.jpg,535,657,jerawat1,144,509,154,517
